group,popType,scenarioBoostStart,scenarioImmuneEscape,scenarioVaxCoverage,scenario,vaxCoverage,tpLevel,boostStart,immuneEscape,ageScenario,nVaxDoses,nAsymptom,nHomecare,nAdmitWard,nAdmitICU,nOccupyWard,nOccupyICU,nDeaths,costHome,costWard,costICU,costDeath,costDoses,costDisease,cost,yldAsymptom,yldHomecare,yldAdmitWard,yldAdmitICU,yll,yllU,yld,daly,dalyU,daly0,cost0,iDaly,iCost,icer
B,Younger,boosting 45+ at 2.00 yr,"boosting 45+, immune escape 2.00 yr","boosting 45+, coverage 80%",boosting 45+,80%,low TP,2.00 yr,2.00 yr,Yes,16861,37979.813,17002.9548,88.62480000000001,9.5264,673.2772,71.9844,7.485,883168.2376869144,35274.7977324925,39081.98799925367,482.7825,326905.8854285715,958007.8059186605,1284913.691347232,0,16.630287297534245,0.9925977600000002,0.2300168854794521,91.19045143881924,121.66263252420784,17.852901943013695,109.04335338183293,139.51553446722153,203.86521996741817,1218054.224718494,94.82186658558524,66859.46662873798,705.1059954445351
B,Younger,boosting 35+ at 2.00 yr,"boosting 35+, immune escape 2.00 yr","boosting 35+, coverage 80%",boosting 35+,80%,low TP,2.00 yr,2.00 yr,Yes,26826,35608.537000000004,15659.2006,82.676,8.6304,643.6122,66.5432,7.0234,813370.8970094934,33720.56884321125,36127.83525085904,453.0093,520110.1525714287,883672.3104035638,1403782.4629749926,0,15.31598524438356,0.9259712000000001,0.20838278136986305,83.9934652943319,111.17654176658841,16.450339225753424,100.44380452008532,127.62688099234184,203.86521996741817,1218054.224718494,103.42141544733285,185728.23825649847,1795.8392606904536
B,Younger,boosting 25+ at 2.00 yr,"boosting 25+, immune escape 2.00 yr","boosting 25+, coverage 80%",boosting 25+,80%,low TP,2.00 yr,2.00 yr,Yes,39232,33597.872,14666.717799999999,81.491,8.6902,637.7182,66.1394,7.1858,761819.311080995,33411.766379923756,35908.60293449468,463.4841,760641.2251428573,831603.1644954135,1592244.3896382707,0,14.345255492054791,0.9126992000000002,0.2098266646575343,85.569876562438,112.67583530790898,15.467781356712326,101.03765791915032,128.1436166646213,203.86521996741817,1218054.224718494,102.82756204826785,374190.1649197766,3639.0064829518137
B,Younger,boosting 16+ at 2.00 yr,"boosting 16+, immune escape 2.00 yr","boosting 16+, coverage 80%",boosting 16+,80%,low TP,2.00 yr,2.00 yr,Yes,51980,32698.774,14302.8846,82.35940000000001,8.895,651.761,66.8084,7.279,742921.0707553788,34147.50632418125,36271.81843634648,469.4955,1007803.0914285716,813809.8910159065,1821612.9824444782,0,13.989396718356163,0.9224252800000002,0.21477160273972604,86.32269331200204,113.10840114842532,15.12659360109589,101.44928691309794,128.2349947495212,203.86521996741817,1218054.224718494,102.41593305432023,603558.7577259841,5893.211531899665
B,Younger,boosting 5+ at 2.00 yr,"boosting 5+, immune escape 2.00 yr","boosting 5+, coverage 80%",boosting 5+,80%,low TP,2.00 yr,2.00 yr,Yes,70387,31768.101000000002,13945.5014,84.5902,8.9494,669.8944,68.4926,7.1758,724357.8566178625,35097.56377036,37186.209390335716,462.8391,1364683.2665714289,797104.4688785581,2161787.735449987,0,13.639846574794518,0.9474102400000001,0.21608510191780825,84.5525747084904,110.49990120730163,14.803341916712327,99.35591662520272,125.30324312401396,203.86521996741817,1218054.224718494,104.50930334221545,943733.5107314929,9030.138758472438
A,Older,No further boosting at Never,"No further boosting, immune escape 2.00 yr","No further boosting, coverage 80%",No further boosting,80%,low TP,Never,2.00 yr,Yes,0,40062.989,23785.534399999997,309.5006,34.387,2885.2414,273.9418,33.5604,1777136.2026959998,1013044.3210575,710475.5916995,2164.6458000000002,0,3502820.761253,3502820.761253,0,23.26420761863013,3.4664067200000006,0.8302811808219179,486.35632353995595,671.6485580082666,27.56089551945205,513.917219059408,699.2094535277187,513.917219059408,3502820.761253,0,0,NA
A,Older,boosting 65+ at 2.00 yr,"boosting 65+, immune escape 2.00 yr","boosting 65+, coverage 80%",boosting 65+,80%,low TP,2.00 yr,2.00 yr,Yes,11821,39404.380999999994,22518.998,219.7552,25.5488,1809.504,203.0016,20.8434,1682506.93557,635339.4732,526490.232144,1344.3993,484560.52150000003,2845681.0402140003,3330241.561714,0,22.025430920547944,2.4612582400000003,0.6168810257534247,322.29858955939665,458.99655045333327,25.10357018630137,347.402159745698,484.1001206396346,513.917219059408,3502820.761253,166.51505931371003,-172579.1995389997,-1036.417968742785
A,Older,boosting 55+ at 2.00 yr,"boosting 55+, immune escape 2.00 yr","boosting 55+, coverage 80%",boosting 55+,80%,low TP,2.00 yr,2.00 yr,Yes,21721,38317.759000000005,21206.0416,184.17780000000002,20.2986,1558.7466,157.2224,17.5696,1584409.3981440002,547295.4155925,407760.618016,1133.2392,890376.3715000001,2540598.6709525003,3430975.0424525,0,20.741251647123285,2.0627913600000003,0.49011386794520556,264.6883632579701,375.1818986717333,23.294156875068488,287.9825201330386,398.4760555468018,513.917219059408,3502820.761253,225.93469892636944,-71845.71880049957,-317.9932924951629
A,Older,boosting 45+ at 2.00 yr,"boosting 45+, immune escape 2.00 yr","boosting 45+, coverage 80%",boosting 45+,80%,low TP,2.00 yr,2.00 yr,Yes,32372,36400.67599999999,19575.061400000002,162.5268,17.3088,1422.7288,137.9586,16.0966,1462550.7125010001,499537.86579000007,357799.4229615,1038.2306999999998,1326976.8380000002,2320926.2319525005,3647903.069952501,0,19.146018958356166,1.8203001600000004,0.4179245326027398,237.81790752504259,333.5709862170333,21.384243650958908,259.2021511760015,354.9552298679922,513.917219059408,3502820.761253,254.7150678834065,145082.3086995012,569.5866754373217
A,Older,boosting 35+ at 2.00 yr,"boosting 35+, immune escape 2.00 yr","boosting 35+, coverage 80%",boosting 35+,80%,low TP,2.00 yr,2.00 yr,Yes,42754,34044.162,18024.6378,153.54379999999998,16.3094,1361.0168,129.0798,15.482,1346710.8132270002,477870.01119000005,334772.0109945,998.5889999999999,1752550.5910000002,2160351.4244115003,3912902.015411501,0,17.62957724547945,1.71969056,0.3937938142465754,227.54279577709826,317.95344763136666,19.743061619726024,247.2858573968243,337.69650925109266,513.917219059408,3502820.761253,266.6313616625837,410081.25415850105,1538.0083258077125
A,Older,boosting 25+ at 2.00 yr,"boosting 25+, immune escape 2.00 yr","boosting 25+, coverage 80%",boosting 25+,80%,low TP,2.00 yr,2.00 yr,Yes,53213,32228.464999999997,17051.9736,149.64600000000002,16.0134,1353.0148,126.8112,15.2464,1274038.2075240002,475060.408965,328888.334508,983.3928,2181280.6895000003,2078970.3437970001,4260251.033297,0,16.678231712876713,1.6760352000000005,0.3866468334246576,222.58331008882135,309.2573183015,18.74091374630137,241.32422383512272,327.99823204780137,513.917219059408,3502820.761253,272.5929952242853,757430.2720440007,2778.61238298071
A,Older,boosting 16+ at 2.00 yr,"boosting 16+, immune escape 2.00 yr","boosting 16+, coverage 80%",boosting 16+,80%,low TP,2.00 yr,2.00 yr,Yes,61185,31510.744,16761.224400000003,149.30360000000002,16.23,1352.5518,128.5728,15.42,1252314.8810460002,474897.8438775,333457.092552,994.59,2508064.9275,2061664.4074755001,4569729.334975501,0,16.39385509808219,1.6722003200000004,0.3918766849315069,225.21272994533135,312.4954170254667,18.4579321030137,243.67066204834504,330.9533491284804,513.917219059408,3502820.761253,270.246557011063,1066908.5737225008,3947.9081085159773
A,Older,boosting 5+ at 2.00 yr,"boosting 5+, immune escape 2.00 yr","boosting 5+, coverage 80%",boosting 5+,80%,low TP,2.00 yr,2.00 yr,Yes,70388,30982.919,16545.484800000002,149.8324,16.3138,1358.6326,129.617,15.3932,1236195.8968320002,477032.8887675,336165.2539675,992.8614,2885309.702,2050386.9009670003,4935696.602967001,0,16.182844037260274,1.6781228800000003,0.393900053150685,224.46240547447454,311.28048901246666,18.25486697041096,242.7172724448855,329.5353559828776,513.917219059408,3502820.761253,271.1999466145225,1432875.8417140008,5283.466533091389
B,Younger,No further boosting at Never,"No further boosting, immune escape 2.00 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,2.00 yr,Yes,0,108245.81900000002,42437.2382,181.65519999999998,20.7376,1379.5088,162.3606,15.1114,2204276.922114373,72276.16483997,88149.30763820533,974.6853,0,2365677.0798925483,2365677.0798925483,0,41.50710695178082,2.0345382400000003,0.500713613150685,186.7717866189772,246.4229320393545,44.04235880493151,230.8141454239087,290.465290844286,230.8141454239087,2365677.0798925483,0,0,NA
B,Younger,boosting 65+ at 2.00 yr,"boosting 65+, immune escape 2.00 yr","boosting 65+, coverage 80%",boosting 65+,80%,high TP,2.00 yr,2.00 yr,Yes,3804,106682.79400000001,41426.042799999996,158.4712,18.838,1102.1234,144.311,12.468,2151753.365480845,57743.19999436625,78349.7642567042,804.186,73753.03885714286,2288650.5157319154,2362403.5545890583,0,40.518074738630126,1.7748774400000005,0.4548473808219179,161.39706124198713,216.99240817758087,42.74779955945204,204.14486080143917,259.7402077370329,230.8141454239087,2365677.0798925483,26.669284622469547,-3273.5253034899943,-122.74514857934983
B,Younger,boosting 55+ at 2.00 yr,"boosting 55+, immune escape 2.00 yr","boosting 55+, coverage 80%",boosting 55+,80%,high TP,2.00 yr,2.00 yr,Yes,9237,105097.22900000002,40248.469,145.0854,15.9436,984.7098,117.9056,10.9718,2090587.7745629486,51591.58667515125,64013.66468630432,707.6811,179089.5951428572,2206900.7070244043,2385990.3021672615,0,39.36631077534246,1.6249564800000003,0.3849614980821918,139.9515531812755,188.65068862342386,41.376228753424655,181.32778193470017,230.02691737684853,230.8141454239087,2365677.0798925483,49.48636348920854,20313.22227471322,410.48120820482006
B,Younger,boosting 45+ at 2.00 yr,"boosting 45+, immune escape 2.00 yr","boosting 45+, coverage 80%",boosting 45+,80%,high TP,2.00 yr,2.00 yr,Yes,16861,102603.87100000001,38791.139800000004,134.163,15.0672,951.752,114.2648,10.6276,2014891.1161625113,49864.83916505,62036.99054707855,685.4802,326905.8854285715,2127478.42607464,2454384.3115032115,0,37.940923037260276,1.5026256000000004,0.36380064,133.60102944382706,179.18814922162247,39.80734927726028,173.40837872108733,218.99549849888274,230.8141454239087,2365677.0798925483,57.40576670282138,88707.23161066324,1545.2669079377256
B,Younger,boosting 35+ at 2.00 yr,"boosting 35+, immune escape 2.00 yr","boosting 35+, coverage 80%",boosting 35+,80%,high TP,2.00 yr,2.00 yr,Yes,26826,98699.78399999999,37046.2514,130.4948,14.5168,931.8528,109.5572,10.501,1924258.0449513625,48822.266722320004,59481.126127769836,677.3145,520110.1525714287,2033238.7523014527,2553348.9048728812,0,36.234278766575336,1.4615417600000002,0.35051111890410963,130.55744463593803,173.6893557484009,38.04633164547945,168.60377628141748,211.73568739388037,230.8141454239087,2365677.0798925483,62.21036914249123,187671.82498033298,3016.729004621007
B,Younger,boosting 25+ at 2.00 yr,"boosting 25+, immune escape 2.00 yr","boosting 25+, coverage 80%",boosting 25+,80%,high TP,2.00 yr,2.00 yr,Yes,39232,93472.467,35025.070400000004,124.53180000000002,13.6878,877.6642,102.8238,10.019,1819273.771169945,45983.18067513625,55825.40825008836,646.2255,760641.2251428573,1921728.5855951693,2682369.8107380266,0,34.257397624109586,1.3947561600000005,0.3304947435616439,124.04396619069877,165.0325763769218,35.98264852767123,160.02661471837,201.01522490459303,230.8141454239087,2365677.0798925483,70.7875307055387,316692.73084547836,4473.849104340901
B,Younger,boosting 16+ at 2.00 yr,"boosting 16+, immune escape 2.00 yr","boosting 16+, coverage 80%",boosting 16+,80%,high TP,2.00 yr,2.00 yr,Yes,51980,89678.24,33706.112,122.513,13.405,880.5686,102.5182,9.7542,1750764.3750436695,46135.34997855875,55659.490974504035,629.1459000000001,1007803.0914285716,1853188.3618967321,2860991.4533253037,0,32.96734790136986,1.3721456000000003,0.3236664794520548,120.18706844814568,159.09276551826406,34.66315998082192,154.8502284289676,193.75592549908598,230.8141454239087,2365677.0798925483,75.96391699494112,495314.37343275547,6520.390114503197
B,Younger,boosting 5+ at 2.00 yr,"boosting 5+, immune escape 2.00 yr","boosting 5+, coverage 80%",boosting 5+,80%,high TP,2.00 yr,2.00 yr,Yes,70387,84614.981,31930.334,120.83639999999998,13.6666,892.7464,103.4956,10.2116,1658526.8348495853,46773.377572285004,56190.14393640232,658.6482000000001,1364683.2665714289,1762149.0045582727,3126832.2711297013,0,31.230491063013694,1.35336768,0.3299828652054795,126.26232537366361,167.68124855976401,32.91384160821917,159.17616698188277,200.5950901679832,230.8141454239087,2365677.0798925483,71.63797844202594,761155.191237153,10625.023315714147
A,Older,No further boosting at Never,"No further boosting, immune escape 2.00 yr","No further boosting, coverage 80%",No further boosting,80%,high TP,Never,2.00 yr,Yes,0,98611.82600000002,49510.849799999996,450.71479999999997,49.3174,4215.3722,364.8088,47.5554,3699203.142807,1480069.8715724999,946141.6550420001,3067.3233,0,6128481.9927215,6128481.9927215,0,48.42568048931506,5.048005760000001,1.190778756712329,671.0541173474923,913.1116674373666,54.66446500602739,725.7185823535197,967.776132443394,725.7185823535197,6128481.9927215,0,0,NA
A,Older,boosting 65+ at 2.00 yr,"boosting 65+, immune escape 2.00 yr","boosting 65+, coverage 80%",boosting 65+,80%,high TP,2.00 yr,2.00 yr,Yes,11821,97370.50499999999,47335.5286,352.4168,39.3956,3064.6106,305.4482,33.9498,3536674.019349,1076023.0892925,792188.3065255,2189.7621000000004,484560.52150000003,5407075.177267,5891635.698767,0,46.29803756219177,3.947068160000001,0.9512148569863015,497.2330892203032,689.3419978561667,51.19632057917808,548.4294097994813,740.5383184353448,725.7185823535197,6128481.9927215,177.28917255403837,-236846.2939545,-1335.9320850928355
A,Older,boosting 55+ at 2.00 yr,"boosting 55+, immune escape 2.00 yr","boosting 55+, coverage 80%",boosting 55+,80%,high TP,2.00 yr,2.00 yr,Yes,21721,95402.61300000001,45296.420399999995,323.3842,34.4654,2791.6188,258.3936,31.2896,3384322.050186,980172.2559150001,670150.907424,2018.1792,890376.3715000001,5036663.392725,5927039.7642250005,0,44.303622144657524,3.6219030400000007,0.832174164931507,451.2514105401474,623.1135838109999,48.75769934958903,500.0091098897364,671.871283160589,725.7185823535197,6128481.9927215,225.70947246378324,-201442.22849649936,-892.4846011007459
A,Older,boosting 45+ at 2.00 yr,"boosting 45+, immune escape 2.00 yr","boosting 45+, coverage 80%",boosting 45+,80%,high TP,2.00 yr,2.00 yr,Yes,32372,92174.312,43143.0118,308.8986,33.0536,2676.695,249.6086,29.1752,3223430.126637,939821.0731875001,647366.7683365,1881.8004,1326976.8380000002,4812499.768561,6139476.606561,0,42.19741154136986,3.4596643200000003,0.7980859638356166,417.12756543028024,572.9274318893,46.45516182520548,463.58272725548574,619.3825937145054,725.7185823535197,6128481.9927215,262.1358550980339,10994.613839500584,41.94242651539906
A,Older,boosting 35+ at 2.00 yr,"boosting 35+, immune escape 2.00 yr","boosting 35+, coverage 80%",boosting 35+,80%,high TP,2.00 yr,2.00 yr,Yes,42754,88083.03899999999,41050.494,298.1398,33.2652,2665.6168,255.1878,30.2878,3067087.65921,935931.3786899999,661836.5769645,1953.5631,1752550.5910000002,4666809.1779645,6419359.7689645,0,40.150757145205475,3.33916576,0.8031950893150686,432.58507612747525,592.9693692961666,44.29311799452054,476.87819412199576,637.2624872906872,725.7185823535197,6128481.9927215,248.8403882315239,290877.7762430003,1168.9331394723768
A,Older,boosting 25+ at 2.00 yr,"boosting 25+, immune escape 2.00 yr","boosting 25+, coverage 80%",boosting 25+,80%,high TP,2.00 yr,2.00 yr,Yes,53213,84141.111,39299.4222,294.141,29.8628,2506.7668,221.758,28.2254,2936256.329673,880157.158065,575135.4713450001,1820.5383,2181280.6895000003,4393369.497383,6574650.186883001,0,38.438065001095886,3.2943792000000007,0.7210434421917808,401.9454192389638,549.7527610477,42.453487643287666,444.3989068822514,592.2062486909876,725.7185823535197,6128481.9927215,281.3196754712682,446168.1941615008,1585.9828979756835
A,Older,boosting 16+ at 2.00 yr,"boosting 16+, immune escape 2.00 yr","boosting 16+, coverage 80%",boosting 16+,80%,high TP,2.00 yr,2.00 yr,Yes,61185,81658.824,38408.391800000005,292.4504,30.6888,2521.0458,225.8182,27.9812,2869682.9933370007,885170.6934525,585665.7117005,1804.7874000000002,2508064.9275,4342324.18589,6850389.113390001,0,37.566564034520546,3.2754444800000004,0.7409873819178083,397.58917094139065,543.3769600073,41.582995896438355,439.172166837829,584.9599559037383,725.7185823535197,6128481.9927215,286.5464155156906,721907.1206685007,2519.337467088192
A,Older,boosting 5+ at 2.00 yr,"boosting 5+, immune escape 2.00 yr","boosting 5+, coverage 80%",boosting 5+,80%,high TP,2.00 yr,2.00 yr,Yes,70388,79531.54699999999,37649.6704,291.546,31.4106,2569.2878,235.2566,28.7522,2812995.1239360003,902109.0626775001,610144.4616565,1854.5168999999999,2885309.702,4327103.16517,7212412.86717,0,36.824472144657534,3.2653152000000003,0.7584153912328767,408.83197680158753,558.9890270775334,40.84820273589042,449.68017953747795,599.8372298134237,725.7185823535197,6128481.9927215,276.0384028160417,1083930.8744485006,3926.739407961496
